square_footage,bedrooms,bathrooms,price
1725.0,3.0,2.0,165.0
1007.0,2.0,2.0,43.0
1436.0,3.0,2.0,55.0
4250.0,6.0,6.0,150.0
1645.0,3.0,3.0,117.0
1200.0,2.0,2.0,58.0
940.0,2.0,2.0,43.61
4300.0,6.0,6.0,175.0
2850.0,3.0,5.0,343.0
1740.0,3.0,3.0,191.0
1194.0,2.0,2.0,47.0
3761.0,3.0,3.0,650.0
1829.0,3.0,3.0,125.0
1800.0,4.0,4.0,178.0
1000.0,2.0,2.0,60.0
5720.0,3.0,3.0,350.0
800.0,5.0,4.0,98.0
675.0,2.0,1.0,15.0
1390.0,2.0,2.0,95.0
1500.0,3.0,3.0,104.0
2047.0,3.0,3.0,136.0
1202.0,2.0,2.0,79.0
1012.0,2.0,2.0,59.0
2132.0,3.0,3.0,80.0
1350.0,4.0,4.0,340.0
605.0,1.0,1.0,40.0
1331.0,2.0,2.0,88.0
1200.0,2.0,2.0,69.0
1150.0,2.0,2.0,250.0
1200.0,2.0,2.0,136.0
1800.0,2.0,2.0,300.0
600.0,3.0,2.0,50.0
1280.0,3.0,2.0,49.0
1007.0,2.0,2.0,62.0
1370.0,3.0,2.0,61.0
925.0,2.0,2.0,35.0
1500.0,2.0,2.0,75.0
450.0,1.0,1.0,12.5
1200.0,4.0,4.0,140.0
1341.0,2.0,2.0,95.0
1350.0,3.0,2.0,47.25
992.0,2.0,2.0,60.0
1163.0,2.0,2.0,68.0
1229.0,2.0,2.0,70.0
600.0,2.0,2.0,39.0
1219.0,2.0,2.0,61.26
1525.0,3.0,2.0,99.13
1147.0,2.0,2.0,60.0
1412.0,3.0,2.0,88.0
1200.0,9.0,9.0,215.0
1044.0,2.0,2.0,34.77
1190.0,2.0,2.0,63.0
1240.0,3.0,2.0,65.0
1352.0,3.0,3.0,65.0
1100.0,2.0,2.0,55.0
1330.0,3.0,2.0,39.9
1700.0,3.0,3.0,111.0
1355.0,2.0,2.0,67.0
1200.0,2.0,2.0,46.0
400.0,1.0,2.0,25.0
1342.0,2.0,2.0,70.0
1615.0,3.0,3.0,50.87
1340.0,2.0,2.0,65.0
1200.0,2.0,2.0,54.0
400.0,1.0,1.0,55.0
1080.0,2.0,2.0,52.0
1600.0,2.0,2.0,31.0
1200.0,2.0,2.0,34.0
2700.0,3.0,3.0,150.0
1780.0,3.0,3.0,110.0
1605.0,3.0,3.0,65.0
7200.0,4.0,5.0,1584.0
646.0,3.0,2.0,65.0
1200.0,2.0,2.0,80.0
900.0,2.0,2.0,49.0
1830.0,3.0,3.0,88.0
690.0,5.0,4.0,83.0
650.0,1.0,1.0,500.0
1800.0,5.0,4.0,68.0
715.0,3.0,2.0,32.0
1230.0,3.0,2.0,31.37
1065.0,2.0,2.0,42.59
1350.0,8.0,8.0,185.0
1080.0,3.0,3.0,149.0
900.0,3.0,2.0,65.0
946.0,2.0,2.0,45.0
1500.0,1.0,1.0,60.0
1711.0,3.0,3.0,110.0
1200.0,4.0,3.0,160.0
950.0,2.0,2.0,25.65
1656.0,3.0,3.0,80.0
1075.0,2.0,2.0,46.76
1752.12,3.0,3.0,133.0
6000.0,8.0,8.0,220.0
1540.0,3.0,3.0,85.0
600.0,4.0,4.0,125.0
665.0,1.0,1.0,32.0
1665.0,3.0,3.0,110.0
1145.0,2.0,2.0,54.0
1185.0,2.0,2.0,41.0
1200.0,3.0,3.0,190.0
1693.0,3.0,3.0,125.0
2456.0,3.0,3.0,220.0
2559.0,3.0,3.0,403.0
1155.0,2.0,2.0,40.6
1610.0,3.0,2.0,64.4
1200.0,3.0,3.0,56.58
1530.0,2.0,2.0,185.0
1709.0,3.0,3.0,80.0
600.0,4.0,4.0,60.0
2700.0,8.0,8.0,290.0
840.0,1.0,1.0,150.0
1400.0,3.0,2.0,50.0
1200.0,2.0,2.0,42.0
1439.0,3.0,3.0,57.23
1375.0,2.0,2.0,72.0
2990.0,5.0,5.0,416.0
1200.0,3.0,2.0,75.0
1315.0,2.0,2.0,75.0
1500.0,2.0,2.0,40.0
3600.0,6.0,6.0,200.0
1178.0,2.0,2.0,82.0
1430.0,3.0,3.0,59.0
1400.0,3.0,2.0,65.8
1093.0,2.0,2.0,72.0
1200.0,2.0,2.0,45.0
5000.0,5.0,6.0,360.0
1200.0,3.0,2.0,130.0
2210.0,3.0,3.0,156.0
1150.0,2.0,2.0,70.0
1435.0,3.0,2.0,60.0
600.0,4.0,3.0,100.0
1173.0,2.0,2.0,78.2
1140.0,2.0,2.0,39.0
1717.0,3.0,3.0,120.0
1325.0,2.0,2.0,65.0
1370.0,3.0,3.0,67.0
1025.0,2.0,2.0,90.0
1409.0,3.0,2.0,62.0
1200.0,2.0,2.0,52.0
1200.0,2.0,2.0,53.5
1740.0,3.0,4.0,130.0
1232.0,2.0,2.0,88.0
1200.0,2.0,2.0,36.0
5924.0,4.0,4.0,625.0
1250.0,2.0,2.0,50.0
1475.0,2.0,2.0,171.0
2100.0,4.0,4.0,85.0
552.0,1.0,1.0,23.5
1065.0,3.0,2.0,42.59
1000.0,3.0,3.0,130.0
1225.0,2.0,2.0,65.0
650.0,1.0,1.0,16.0
1067.0,2.0,2.0,52.0
1364.0,3.0,2.0,56.0
1750.0,3.0,3.0,75.0
1240.0,2.0,2.0,71.0
1200.0,2.0,2.0,75.0
1540.0,3.0,3.0,75.0
1504.0,3.0,2.0,102.0
1116.0,2.0,2.0,49.8
2365.0,3.0,4.0,175.0
1308.0,2.0,2.0,37.0
864.0,2.0,2.0,45.0
1200.0,5.0,5.0,139.0
1069.0,3.0,2.0,38.0
1333.0,2.0,2.0,100.0
1800.0,4.0,4.0,145.0
6136.0,4.0,4.0,550.0
1698.0,3.0,3.0,107.0
1275.0,3.0,2.0,43.6
1060.0,2.0,2.0,48.0
1160.0,2.0,2.0,49.0
1484.0,3.0,2.0,65.0
675.0,3.0,3.0,70.0
1200.0,3.0,5.0,325.0
1310.0,2.0,2.0,66.0
1806.0,6.0,6.0,370.0
3000.0,4.0,4.0,240.0
2145.0,3.0,3.0,165.0
1693.0,3.0,3.0,125.0
1230.0,3.0,3.0,60.0
1200.0,3.0,3.0,145.0
1310.0,3.0,2.0,37.83
1150.0,2.0,2.0,60.0
1385.0,3.0,2.0,66.5
1066.0,2.0,2.0,52.5
2293.0,3.0,3.0,80.26
720.0,3.0,3.0,81.0
1625.0,3.0,3.0,92.0
1246.0,2.0,2.0,67.4
2100.0,4.0,6.0,252.0
2400.0,4.0,4.0,250.0
3900.0,6.0,6.0,195.0
1000.0,2.0,2.0,70.65
907.0,2.0,2.0,38.0
3500.0,4.0,4.0,138.0
1395.0,3.0,2.0,79.0
1180.0,2.0,2.0,50.0
1903.0,5.0,6.0,140.0
1175.0,2.0,2.0,47.0
1272.0,2.0,2.0,51.5
1490.0,3.0,2.0,92.0
1144.0,2.0,2.0,67.0
2400.0,4.0,5.0,140.0
1143.0,2.0,2.0,53.0
2500.0,3.0,3.0,190.0
1216.0,2.0,2.0,75.0
1044.0,2.0,2.0,60.0
1352.0,2.0,3.0,93.0
1552.0,3.0,3.0,75.0
1785.0,3.0,3.0,120.0
810.0,2.0,2.0,34.5
1650.0,3.0,3.0,51.98
1595.0,3.0,3.0,70.39
1060.0,2.0,2.0,35.0
1410.0,3.0,2.0,65.0
1523.0,3.0,2.0,56.0
1591.0,3.0,3.0,122.0
1640.0,3.0,3.0,84.0
450.0,1.0,1.0,16.0
1305.0,3.0,2.0,60.0
1590.0,3.0,3.0,54.0
1240.0,2.0,2.0,45.0
1200.0,2.0,2.0,54.0
1100.0,2.0,2.0,41.16
1180.0,2.0,2.0,128.0
1115.0,2.0,2.0,50.0
845.0,2.0,2.0,33.0
1567.2,3.0,2.0,190.0
1310.0,3.0,2.0,45.0
26136.0,1.0,1.0,150.0
959.0,2.0,2.0,42.5
1200.0,4.0,4.0,140.0
883.0,2.0,2.0,37.0
1050.0,2.0,2.0,55.5
1390.0,2.0,2.0,70.21
1280.0,3.0,2.0,69.0
1280.0,7.0,5.0,150.0
1614.0,3.0,3.0,95.0
1000.0,2.0,2.0,58.0
1196.0,2.0,2.0,57.9
1220.0,3.0,3.0,57.0
950.0,2.0,2.0,31.95
2400.0,9.0,8.0,325.0
1141.0,2.0,2.0,55.0
1200.0,2.0,2.0,51.0
1380.0,3.0,2.0,55.0
855.0,2.0,2.0,32.0
645.0,1.0,1.0,16.45
922.0,2.0,2.0,36.0
1200.0,2.0,2.0,43.2
1240.0,3.0,2.0,65.0
1070.0,2.0,2.0,42.0
1293.0,2.0,2.0,75.0
1380.0,3.0,2.0,50.0
1599.0,3.0,3.0,80.0
967.0,2.0,2.0,41.1
1885.0,3.0,3.0,90.0
860.0,2.0,2.0,65.5
1075.0,1.0,1.0,19.5
1050.0,2.0,2.0,63.5
1595.0,3.0,3.0,88.0
1350.0,2.0,2.0,102.0
1204.0,2.0,2.0,45.0
2990.0,4.0,4.0,240.0
1035.0,2.0,2.0,49.0
1000.0,2.0,2.0,29.95
1457.0,3.0,3.0,85.0
1194.0,2.0,2.0,47.0
1100.0,2.0,2.0,66.0
1655.0,3.0,3.0,120.0
1691.2,3.0,3.0,115.0
1215.0,2.0,2.0,46.1
1155.0,2.0,2.0,50.125
1639.0,3.0,3.0,129.0
1685.0,3.0,3.0,135.0
1008.0,5.0,4.0,180.0
1100.0,2.0,2.0,38.0
2122.0,3.0,3.0,125.0
1050.0,2.0,2.0,47.0
1230.0,2.0,2.0,45.0
1240.0,3.0,3.0,60.0
1252.0,3.0,2.0,65.0
1374.0,3.0,2.0,88.0
500.0,1.0,1.0,30.0
1200.0,8.0,8.0,225.0
1355.0,3.0,3.0,83.87
1040.0,2.0,2.0,45.0
1350.0,2.0,2.0,68.0
4003.0,4.0,6.0,300.0
2400.0,3.0,3.0,135.0
1560.0,3.0,3.0,90.0
1151.0,2.0,2.0,43.16
1360.0,3.0,2.0,47.59
1250.0,2.0,2.0,60.0
1110.0,3.0,2.0,29.97
1015.0,2.0,2.0,50.0
1351.0,3.0,2.0,78.0
960.0,2.0,2.0,50.0
1110.0,2.0,2.0,52.0
1680.0,3.0,3.0,72.0
2400.0,3.0,3.0,180.0
11000.0,4.0,5.0,2000.0
1350.0,3.0,3.0,48.6
1254.0,2.0,2.0,47.0
1255.0,3.0,3.0,115.0
1051.0,2.0,2.0,61.0
1200.0,3.0,3.0,205.0
1099.0,2.0,2.0,65.0
2650.0,3.0,4.0,199.0
2000.0,4.0,2.0,160.0
1541.0,2.0,2.0,130.0
1200.0,3.0,3.0,70.0
1125.0,2.0,2.0,45.0
1650.0,3.0,3.0,85.0
834.0,1.0,1.0,62.0
1320.0,3.0,3.0,60.0
1200.0,3.0,3.0,149.0
1000.0,8.0,7.0,160.0
1500.0,3.0,3.0,74.0
4400.0,4.0,5.0,500.0
600.0,1.0,1.0,52.0
1180.0,2.0,2.0,70.0
1010.0,2.0,2.0,50.0
1070.0,2.0,2.0,38.0
1580.0,3.0,3.0,105.0
1200.0,4.0,5.0,325.0
2000.0,3.0,3.0,165.0
1920.0,3.0,3.0,130.0
1200.0,3.0,2.0,76.0
1040.0,2.0,2.0,45.0
1430.0,3.0,2.0,90.0
1215.0,3.0,2.0,52.85
650.0,1.0,1.0,70.0
1564.0,3.0,3.0,105.0
800.0,3.0,2.0,52.0
750.0,2.0,2.0,58.0
1200.0,2.0,2.0,60.0
1128.0,2.0,2.0,48.79
1200.0,2.0,2.0,44.4
2000.0,4.0,4.0,135.0
2750.0,3.0,3.0,260.0
2400.0,4.0,4.0,480.0
1650.0,3.0,3.0,105.0
1235.0,2.0,2.0,148.0
1200.0,2.0,2.0,55.0
900.0,6.0,5.0,100.0
985.0,2.0,2.0,42.0
1475.0,3.0,2.0,63.0
3450.0,3.0,5.0,348.0
1157.0,3.0,2.0,53.99
900.0,2.0,2.0,35.0
2500.0,4.0,3.0,120.0
1030.0,2.0,2.0,60.0
1000.0,2.0,2.0,46.0
3800.0,4.0,3.0,325.0
4260.0,4.0,4.0,333.0
1950.0,5.0,6.0,175.0
1570.0,3.0,2.0,65.94
1283.0,2.0,2.0,68.0
875.0,3.0,2.0,40.0
1200.0,2.0,2.0,52.0
2700.0,3.0,3.0,500.0
2400.0,3.0,2.0,180.0
1250.0,3.0,2.0,68.75
3630.0,4.0,6.0,196.0
990.0,2.0,2.0,37.62
1199.0,2.0,2.0,85.0
1280.0,2.0,2.0,90.0
2750.0,4.0,4.0,413.0
1190.0,2.0,2.0,55.0
1100.0,2.0,2.0,60.0
2075.0,3.0,3.0,175.0
1133.0,2.0,2.0,55.0
2400.0,4.0,3.0,140.0
1280.0,2.0,2.0,69.0
1250.0,3.0,3.0,65.0
1565.0,3.0,2.0,49.3
1900.0,3.0,3.0,65.0
1080.0,2.0,2.0,45.0
600.0,1.0,1.0,47.0
1240.0,3.0,4.0,180.0
1335.0,3.0,2.0,87.0
1246.0,2.0,2.0,67.3
3496.5,3.0,2.0,237.5
1385.0,3.0,3.0,55.0
1578.0,3.0,3.0,73.9
1140.0,2.0,2.0,46.0
1700.0,3.0,3.0,79.9
1050.0,4.0,4.0,90.0
1120.0,2.0,2.0,70.0
435.0,1.0,1.0,22.0
1116.0,2.0,2.0,51.89
1480.0,3.0,3.0,95.0
1000.0,2.0,2.0,50.0
1145.0,2.0,2.0,46.0
800.0,2.0,1.0,32.0
1265.0,2.0,2.0,83.0
1700.0,3.0,3.0,88.2
1475.0,2.0,2.0,70.0
1265.0,2.0,2.0,55.0
1200.0,2.0,2.0,58.0
2180.0,3.0,3.0,210.0
1080.0,2.0,2.0,50.0
2023.0,3.0,4.0,130.0
2400.0,2.0,2.0,125.0
1545.0,3.0,2.0,66.0
1804.0,3.0,3.0,166.0
1200.0,2.0,2.0,200.0
1350.0,3.0,2.0,58.0
1108.0,2.0,2.0,74.23
1730.0,3.0,3.0,115.0
1427.0,3.0,2.0,70.0
935.0,2.0,2.0,35.53
1073.0,2.0,2.0,31.77
960.0,2.0,2.0,37.0
2215.0,3.0,4.0,150.0
1125.0,2.0,2.0,32.49
1230.0,2.0,2.0,55.0
1438.0,2.0,2.0,89.0
1080.0,2.0,2.0,75.0
1200.0,3.0,3.0,125.0
1200.0,2.0,1.0,103.0
1590.0,3.0,3.0,58.0
1350.0,3.0,3.0,68.0
1400.0,3.0,2.0,48.0
1560.0,3.0,2.0,72.0
1810.0,4.0,3.0,57.0
2274.24,3.0,4.0,160.0
1484.0,3.0,3.0,74.18
1650.0,3.0,3.0,220.0
1455.0,3.0,2.0,55.0
2280.0,3.0,4.0,184.0
4900.0,5.0,5.0,980.0
2079.0,3.0,3.0,220.0
1351.0,2.0,2.0,74.0
1223.0,3.0,2.0,42.81
1430.0,3.0,2.0,61.0
3589.0,4.0,5.0,400.0
1310.0,3.0,2.0,37.83
1800.0,4.0,4.0,300.0
1120.0,4.0,4.0,175.0
984.0,2.0,2.0,55.0
1770.0,3.0,3.0,100.0
900.0,2.0,3.0,105.0
1350.0,5.0,5.0,120.0
1447.0,2.0,2.0,75.97
1140.0,2.0,2.0,60.0
1170.0,2.0,2.0,34.0
1160.0,2.0,2.0,46.39
1296.0,2.0,2.0,89.0
1570.0,3.0,3.0,80.0
1495.0,3.0,2.0,65.0
1530.0,3.0,2.0,67.0
900.0,5.0,4.0,140.0
1800.0,3.0,3.0,70.0
1088.0,2.0,2.0,48.0
1533.0,3.0,3.0,98.18
1100.0,2.0,2.0,68.0
1540.0,3.0,3.0,90.0
1244.0,2.0,3.0,48.0
1040.0,2.0,2.0,68.59
1034.0,6.0,6.0,101.0
1260.0,2.0,2.0,39.69
1180.0,2.0,2.0,41.3
1245.0,2.0,2.0,100.0
1350.0,3.0,3.0,75.0
1464.0,3.0,3.0,56.0
470.0,1.0,2.0,10.0
920.0,2.0,2.0,60.0
2300.0,6.0,7.0,160.0
1124.0,2.0,2.0,30.35
2095.0,4.0,3.0,109.0
1100.0,2.0,2.0,71.42
1019.0,2.0,2.0,58.0
1756.0,3.0,3.0,128.0
1280.0,3.0,3.0,50.0
1200.0,4.0,3.0,125.0
1700.0,3.0,3.0,150.0
2134.0,3.0,4.0,118.0
1369.1,2.0,2.0,98.0
600.0,3.0,3.0,69.0
1313.0,3.0,4.0,150.0
2515.0,3.0,4.0,155.0
2215.0,3.0,4.0,154.0
1440.0,3.0,3.0,72.0
1186.0,3.0,2.0,55.33
1350.0,3.0,2.0,47.24
1800.0,3.0,3.0,140.0
1600.0,3.0,3.0,79.0
1000.0,2.0,2.0,35.0
2275.0,3.0,3.0,285.0
1305.0,3.0,2.0,59.0
1740.0,3.0,3.0,150.0
900.0,2.0,2.0,90.0
1567.0,2.0,3.0,140.0
1082.0,3.0,2.0,45.5
1050.0,2.0,2.0,80.0
1200.0,2.0,2.0,56.0
3500.0,3.0,4.0,185.0
1220.0,2.0,2.0,52.0
1970.0,3.0,3.0,164.0
2665.0,3.0,3.0,350.0
2130.0,4.0,4.0,120.0
1749.0,3.0,3.0,120.0
1260.0,2.0,2.0,108.0
1170.0,2.0,2.0,120.0
1670.0,3.0,3.0,75.0
2264.0,3.0,3.0,168.0
3500.0,4.0,5.0,450.0
1100.0,2.0,2.0,55.0
674.0,2.0,1.0,19.9
1320.0,2.0,2.0,160.0
600.0,4.0,4.0,85.0
1125.0,2.0,2.0,65.0
1125.0,2.0,2.0,44.5
700.0,2.0,2.0,29.0
1300.0,3.0,2.0,75.0
1600.0,3.0,3.0,83.0
1052.0,3.0,2.0,60.0
1140.0,4.0,3.0,145.0
1130.0,2.0,2.0,36.0
1140.0,4.0,3.0,225.0
2200.0,3.0,3.0,220.0
1500.0,3.0,2.0,63.0
1350.0,3.0,3.0,47.25
1230.0,3.0,2.0,52.0
1520.0,3.0,2.0,85.0
525.0,1.0,1.0,26.25
1040.0,2.0,2.0,61.0
1300.0,3.0,2.0,67.0
2690.0,4.0,4.0,201.0
780.0,1.0,1.0,70.0
1140.0,2.0,2.0,51.2
1225.0,3.0,3.0,33.08
646.0,1.0,1.0,25.84
1600.0,3.0,3.0,150.0
1890.0,3.0,4.0,125.0
1050.0,2.0,2.0,34.0
1200.0,6.0,4.0,100.0
1458.0,3.0,2.0,62.0
1200.0,5.0,6.0,86.0
1970.0,3.0,3.0,160.0
1808.0,3.0,4.0,80.0
1007.0,2.0,2.0,67.0
1105.0,2.0,2.0,50.0
1700.0,3.0,3.0,150.0
1170.0,2.0,2.0,50.0
1080.0,2.0,2.0,45.0
1150.0,3.0,2.0,62.0
1200.0,2.0,2.0,57.9
1200.0,2.0,2.0,54.0
1656.0,3.0,3.0,75.0
600.0,4.0,4.0,87.0
1040.0,2.0,2.0,50.0
1085.0,2.0,2.0,33.7
1215.0,3.0,2.0,49.75
2150.0,4.0,4.0,115.0
1100.0,4.0,4.0,120.0
1210.0,2.0,2.0,77.0
1050.0,2.0,2.0,55.0
600.0,3.0,3.0,70.0
1920.0,3.0,3.0,150.0
1250.0,3.0,2.0,50.0
947.55,2.0,2.0,80.0
1421.0,2.0,2.0,90.0
1050.0,6.0,4.0,155.0
1425.0,3.0,2.0,74.31
1162.0,2.0,2.0,58.0
905.0,1.0,1.0,60.0
914.0,2.0,2.0,32.0
1258.0,2.0,2.0,58.0
1100.0,4.0,4.0,220.0
3500.0,4.0,4.0,289.0
2400.0,7.0,6.0,450.0
4200.0,4.0,4.0,800.0
1537.0,3.0,2.0,70.0
1230.0,3.0,2.0,53.51
2400.0,6.0,5.0,300.0
2250.0,3.0,3.0,200.0
2000.0,4.0,4.0,69.0
3000.0,8.0,4.0,130.0
2600.0,4.0,4.0,325.0
3200.0,4.0,3.0,250.0
950.0,2.0,2.0,32.0
4000.0,4.0,4.0,200.0
1282.0,3.0,2.0,48.72
1304.0,2.0,2.0,111.0
2100.0,3.0,3.0,200.0
1220.0,3.0,2.0,49.0
1636.0,3.0,3.0,85.0
1415.0,3.0,3.0,65.0
1728.0,3.0,3.0,125.0
1680.0,3.0,3.0,125.0
1235.0,2.0,2.0,140.0
900.0,4.0,2.0,115.0
3990.0,4.0,4.0,260.0
1495.0,2.0,2.0,83.0
1500.0,5.0,5.0,175.0
2501.0,3.0,3.0,138.0
381.0,1.0,1.0,28.0
3301.8,4.0,5.0,570.0
2002.0,3.0,3.0,120.0
3200.0,3.0,3.0,260.0
1200.0,2.0,2.0,70.0
1500.0,4.0,3.0,235.0
1942.0,3.0,3.0,90.0
1522.5,3.0,2.0,60.75
660.0,1.0,1.0,95.0
1200.0,4.0,6.0,170.0
1450.0,3.0,3.0,90.0
1039.0,2.0,2.0,50.0
1210.0,2.0,2.0,80.0
995.0,2.0,1.0,24.88
1620.0,3.0,3.0,90.0
3204.0,3.0,4.0,395.0
3408.0,3.0,3.0,260.0
1314.0,2.0,2.0,55.0
945.0,2.0,2.0,33.0
1374.0,3.0,3.0,72.0
1603.0,3.0,3.0,113.0
1230.0,3.0,2.0,52.0
670.0,1.0,1.0,50.0
1864.0,4.0,3.0,105.0
2500.0,3.0,3.0,100.0
1625.0,3.0,2.0,54.0
1186.0,2.0,2.0,55.0
1500.0,8.0,7.0,382.0
770.0,2.0,1.0,39.9
1085.0,2.0,2.0,45.0
3754.0,4.0,6.0,480.0
1893.0,3.0,3.0,115.0
600.0,4.0,3.0,65.0
1496.0,3.0,2.0,78.0
1305.0,3.0,3.0,33.28
1550.0,3.0,2.0,82.0
1200.0,3.0,2.0,58.17
1494.0,3.0,2.0,94.55
1286.0,2.0,2.0,69.0
600.0,3.0,4.0,100.0
1860.0,3.0,3.0,95.0
425.0,1.0,1.0,750.0
1243.0,2.0,2.0,45.0
1200.0,2.0,2.0,75.0
1044.0,2.0,2.0,32.0
1040.0,2.0,2.0,41.59
1125.0,2.0,2.0,36.94
3489.0,3.0,3.0,662.0
1278.0,3.0,2.0,59.0
2400.0,6.0,6.0,98.0
1250.0,2.0,2.0,43.0
2400.0,5.0,6.0,125.0
4166.0,5.0,5.0,560.0
1210.0,2.0,2.0,75.0
1200.0,4.0,3.0,110.0
1157.0,3.0,2.0,57.84
1185.0,2.0,2.0,51.15
1450.0,3.0,3.0,100.0
1859.0,3.0,3.0,121.0
1763.0,2.0,3.0,262.0
900.0,2.0,1.0,25.0
1305.0,3.0,3.0,60.0
1200.0,3.0,2.0,100.0
784.0,1.0,1.0,35.285
1150.0,2.0,2.0,36.8
1806.0,3.0,3.0,85.0
1027.0,2.0,2.0,42.0
1002.0,2.0,2.0,40.08
1220.0,3.0,2.0,36.21
1109.0,2.0,2.0,35.22
1002.0,2.0,2.0,40.08
1308.0,2.0,2.0,89.04
1232.0,2.0,2.0,69.6
1027.0,2.0,2.0,44.0
1250.0,2.0,2.0,65.0
900.0,6.0,6.0,170.0
960.0,4.0,4.0,80.0
1255.0,2.0,2.0,53.87
1434.0,3.0,3.0,84.0
925.0,2.0,2.0,30.0
1858.0,3.0,3.0,123.0
1205.0,2.0,2.0,70.0
1500.0,3.0,3.0,90.0
1200.0,3.0,3.0,200.0
1020.0,2.0,2.0,48.95
965.0,2.0,2.0,56.0
1800.0,5.0,6.0,270.0
1200.0,6.0,4.0,90.0
1636.0,2.0,2.0,82.89
1724.0,3.0,3.0,125.0
1216.0,2.0,2.0,67.0
654.0,1.0,1.0,36.25
2460.0,4.0,7.0,80.0
1190.0,2.0,2.0,41.0
1200.0,7.0,5.0,180.0
1636.0,3.0,3.0,92.0
1195.0,2.0,2.0,73.0
2400.0,3.0,3.0,251.0
1250.0,2.0,2.0,67.0
1452.0,3.0,3.0,90.0
1546.0,3.0,3.0,95.0
3385.5,4.0,6.0,142.0
1440.0,3.0,3.0,275.0
2260.0,2.0,3.0,80.0
2700.0,4.0,3.0,90.0
1475.0,2.0,2.0,171.0
3000.0,4.0,3.0,150.0
375.0,1.0,1.0,26.0
1007.0,2.0,2.0,66.0
5422.0,4.0,6.0,1900.0
1020.0,2.0,2.0,47.0
1000.0,2.0,2.0,150.0
800.0,2.0,3.0,59.5
1200.0,5.0,3.0,95.0
1125.0,2.0,2.0,55.0
1150.0,9.0,9.0,140.0
909.0,3.0,2.0,43.0
2850.0,4.0,5.0,240.0
1400.0,2.0,2.0,85.0
1152.0,2.0,2.0,61.0
958.0,2.0,2.0,34.49
1150.0,2.0,2.0,55.0
2990.0,3.0,5.0,173.0
1310.0,2.0,2.0,85.0
1590.0,3.0,2.0,126.0
1645.0,3.0,3.0,110.0
1800.0,3.0,2.0,100.0
1795.0,3.0,3.0,150.0
1100.0,2.0,2.0,35.0
777.0,1.0,1.0,38.535
925.0,2.0,2.0,70.0
1542.14,3.0,3.0,120.0
3746.0,4.0,6.0,375.0
1430.0,3.0,2.0,54.0
1020.0,2.0,2.0,55.0
750.0,4.0,2.0,42.0
1140.0,2.0,2.0,32.92
967.0,3.0,2.0,45.0
2470.0,4.0,4.0,203.0
850.0,2.0,1.0,35.5
1100.0,2.0,2.0,32.0
1697.0,3.0,3.0,110.0
1250.0,2.0,2.0,47.0
1120.0,2.0,2.0,50.0
1200.0,4.0,4.0,95.0
5100.0,5.0,6.0,375.0
2400.0,4.0,3.0,480.0
1200.0,2.0,2.0,52.0
1100.0,2.0,2.0,44.0
1417.0,3.0,2.0,76.0
1492.0,3.0,3.0,88.0
1498.0,3.0,3.0,79.15
3500.0,4.0,2.0,350.0
1010.0,2.0,2.0,48.27
1255.0,2.0,2.0,53.5
1050.0,2.0,2.0,35.0
1847.0,3.0,3.0,125.0
1200.0,2.0,2.0,55.0
982.0,2.0,2.0,37.28
2144.6,3.0,4.0,145.0
750.0,2.0,2.0,36.5
919.0,2.0,2.0,35.0
1087.0,2.0,2.0,54.3
1480.0,3.0,3.0,74.0
1180.0,2.0,2.0,52.0
2100.0,3.0,4.0,255.0
1221.0,3.0,3.0,65.0
1194.0,2.0,2.0,46.0
2072.0,3.0,3.0,122.0
1600.0,3.0,3.0,69.0
2200.0,3.0,3.0,98.0
1640.0,3.0,3.0,220.0
1253.0,2.0,2.0,81.5
1061.0,2.0,2.0,54.92
1950.0,3.0,3.0,115.0
1250.0,2.0,2.0,68.0
1585.0,3.0,2.0,80.0
1452.0,3.0,3.0,60.98
1015.0,2.0,2.0,37.0
2464.5,4.0,6.0,118.0
1125.0,2.0,2.0,56.8
1116.0,2.0,2.0,40.0
400.0,1.0,1.0,35.0
4000.0,4.0,4.0,325.0
3900.0,4.0,4.0,410.0
1300.0,2.0,2.0,100.0
1419.0,2.0,2.0,60.42
1310.0,3.0,2.0,55.0
2072.0,3.0,4.0,152.0
1240.0,2.0,2.0,58.58
1565.0,3.0,3.0,98.91
1820.0,3.0,3.0,89.0
2500.0,3.0,3.0,88.0
3657.0,5.0,5.0,310.0
1245.0,2.0,2.0,62.0
1315.0,3.0,3.0,65.0
1410.0,3.0,2.0,73.0
1375.0,2.0,2.0,60.0
1299.0,2.0,2.0,95.0
993.0,2.0,2.0,45.5
1200.0,2.0,3.0,45.0
985.0,2.0,2.0,156.0
2400.0,4.0,5.0,180.0
1255.0,3.0,2.0,95.0
1655.0,3.0,3.0,131.0
2830.0,4.0,5.0,190.0
6000.0,1.0,1.0,276.0
550.0,2.0,1.0,15.0
825.0,1.0,2.0,40.0
1634.0,3.0,3.0,111.0
1200.0,8.0,6.0,105.0
1222.0,2.0,2.0,80.0
1500.0,3.0,3.0,63.0
1890.0,3.0,4.0,100.0
3750.0,4.0,6.0,375.0
850.0,2.0,1.0,39.5
1295.0,2.0,2.0,78.5
1320.0,2.0,2.0,100.0
950.0,4.0,3.0,179.0
1200.0,4.0,4.0,225.0
3000.0,4.0,3.0,170.0
1197.0,2.0,2.0,82.0
1320.0,3.0,2.0,60.0
1180.0,5.0,5.0,98.5
840.0,1.0,1.0,57.6
640.0,1.0,1.0,19.83
1693.0,3.0,3.0,71.38
1000.0,2.0,2.0,62.0
